phecode	panel	n_iv	phenotype	category	num_cases	num_controls	b_egger	b_ivw	b_weighted_median	b_weighted_mode	se_egger	se_ivw	se_weighted_median	se_weighted_mode	pval_egger	pval_ivw	pval_weighted_median	pval_weighted_mode	q_stat	q_pval	egger_intercept	egger_intercept_pval	sens_b_presso_corrected	sens_b_presso_raw	sens_se_presso_corrected	sens_se_presso_raw	sens_pval_presso_corrected	sens_pval_presso_raw	pgs_narrow_n_snps	pgs_narrow_b	pgs_narrow_se	pgs_narrow_pval	pgs_wide_n_snps	pgs_wide_b	pgs_wide_se	pgs_wide_pval	kim_n_iv	kim_b_ivw	kim_se_ivw	kim_pval_ivw	kim_concordant_ivw	best_pp_h4	n_coloc_tested	n_coloc_pph4_gt0p5	n_coloc_pph4_gt0p8	top_coloc_gene	top_coloc_tissue	robust_hit	coloc_strengthened	ivw_fdr_q_within_panel
F5_SOMATOFORM	tier1_apoe_inclusive	6	Somatoform disorder	V Mental and behavioural disorders (F5_)	7148	444414	-0.114681117681052	-0.0891066330969261	-0.0979919791052027	-0.101344808202589	0.116880302292638	0.0616490720401452	0.057835147137504	0.274700397653012	0.382055201271575	0.148349823938437	0.0902020863917853	0.727287955804865	6.82443780694858	0.234027944725653	0.00500530293532827	0.800766728952587							3	-1.05950895717013	0.328243099758731	0.00124738347756925	50	-0.0654884640595464	0.3008170580343	0.82766133405437	4	-0.042422888036693	0.0508051227479465	0.403710942171088	TRUE							FALSE	FALSE	0.411420044152416
F5_SOMATOFORM	tier1_apoe_narrow_excl	5	Somatoform disorder	V Mental and behavioural disorders (F5_)	7148	444414	0.009205310068623	-0.039309658229824	-0.0375690126633965	-0.027702090782418	0.13333131291382	0.0685630659118754	0.0621779729866229	0.27083477485456	0.949301379430488	0.566417370016475	0.545699119542755	0.923453671362915	6.03639436818919	0.196446756491311	-0.0101827024294998	0.686605018051119							3	-1.05950895717013	0.328243099758731	0.00124738347756925	50	-0.0654884640595464	0.3008170580343	0.82766133405437	3	-0.00326626114535528	0.0552387880162015	0.952848684870669	TRUE							FALSE	FALSE	0.856318934253002
F5_SOMATOFORM	tier1_apoe_wide_excl	3	Somatoform disorder	V Mental and behavioural disorders (F5_)	7148	444414	-0.0965558391787411	0.0231867126735211	-0.097707033291174	-0.187021213410851	0.907507886727757	0.179377571309824	0.174940283429299	0.274952224924519	0.932519628274109	0.897150298804845	0.576491746540433	0.566558086444696	3.27614144310759	0.194354645045795	0.0119484663269332	0.913124484460474							3	-1.05950895717013	0.328243099758731	0.00124738347756925	50	-0.0654884640595464	0.3008170580343	0.82766133405437					FALSE							FALSE	FALSE	0.998945149830335
F5_SOMATOFORM	tier2_apoe_narrow_excl	13	Somatoform disorder	V Mental and behavioural disorders (F5_)	7148	444414	0.0330650342386658	-0.0274696239861565	-0.025104301392736	-0.0148595208139826	0.0381196144028564	0.0360152176768684	0.0374083135058109	0.222764090314949	0.404247102213116	0.445628791105266	0.502163941479295	0.947914899397511	19.605337736309	0.0749297319228427	-0.023554008166682	0.0270122899148046							3	-1.05950895717013	0.328243099758731	0.00124738347756925	50	-0.0654884640595464	0.3008170580343	0.82766133405437	6	-0.0165675957260685	0.0610620600746962	0.786141933115209	TRUE							FALSE	FALSE	0.901816787732838
F5_SOMATOFORM	tier2_apoe_wide_excl	11	Somatoform disorder	V Mental and behavioural disorders (F5_)	7148	444414	0.026891924704907	-0.0210218039032228	-1.58744986549844e-05	-0.0103181167240676	0.0437993355437992	0.0413154190686994	0.0407229636018486	0.293273420430478	0.554428606923751	0.610883618806507	0.999688971137014	0.972626535100848	16.8895821188202	0.0768432321445181	-0.0213760839915453	0.0805538650810787							3	-1.05950895717013	0.328243099758731	0.00124738347756925	50	-0.0654884640595464	0.3008170580343	0.82766133405437	4	-0.821567270576502	0.319068347563068	0.0100270723034867	TRUE							FALSE	FALSE	0.999127573443565
F5_SPEECH	tier1_apoe_inclusive	6	Specific development disorders of speech and language	V Mental and behavioural disorders (F5_)	2362	494829	-0.0268856065143542	-0.147083001437634	-0.0854451832996707	-0.0801430727645536	0.15616272831097	0.0913489703280456	0.100577678402917	0.41259189779334	0.871668160542791	0.107371190180264	0.395578546559225	0.853630988590531	4.78274871827696	0.442965098811259	-0.0236630077852718	0.396361056452661							3	-0.0728212009993568	0.57159906698229	0.89862453641812	50	-0.973982406018161	0.507130626786069	0.0547853088264072	4	-0.0648208956669943	0.0651851121681587	0.320022045368642	TRUE							FALSE	FALSE	0.344902557844359
F5_SPEECH	tier1_apoe_narrow_excl	5	Specific development disorders of speech and language	V Mental and behavioural disorders (F5_)	2362	494829	-0.114203315703997	-0.153653105486759	-0.117346429116376	-0.107279229384544	0.187924244351131	0.0966074382720553	0.104687487407542	0.431592501815008	0.586295836744624	0.111724535514257	0.262321385220211	0.815936837328448	3.83625770221242	0.428619266559372	-0.0083140759565096	0.814082849513063							3	-0.0728212009993568	0.57159906698229	0.89862453641812	50	-0.973982406018161	0.507130626786069	0.0547853088264072	3	-0.0833099907768895	0.0716316792981941	0.244816204847494	TRUE							FALSE	FALSE	0.44063647673989
F5_SPEECH	tier1_apoe_wide_excl	3	Specific development disorders of speech and language	V Mental and behavioural disorders (F5_)	2362	494829	-0.774140274789752	-0.425678004352643	-0.484798466540442	-0.681942913759431	1.16918267507169	0.243129950325755	0.301274737719435	0.424032860914052	0.627673612360375	0.0799760524522336	0.107581933860072	0.249048014881353	1.95915474576547	0.375469749021756	0.0348296281579163	0.80847228945118							3	-0.0728212009993568	0.57159906698229	0.89862453641812	50	-0.973982406018161	0.507130626786069	0.0547853088264072					FALSE							FALSE	FALSE	0.950477928080739
F5_SPEECH	tier2_apoe_narrow_excl	13	Specific development disorders of speech and language	V Mental and behavioural disorders (F5_)	2362	494829	-0.0911854425924225	-0.0965970515210496	-0.0848153348548431	-0.0841634632963595	0.0627771612596438	0.0490551711464153	0.0622527479830203	0.300232443538703	0.17427737287465	0.0489357252404561	0.173060582810751	0.784000225083377	8.87429582147222	0.713628107973554	-0.00209975070730495	0.89262249464325							3	-0.0728212009993568	0.57159906698229	0.89862453641812	50	-0.973982406018161	0.507130626786069	0.0547853088264072	6	-0.0881433385652712	0.071042993562313	0.214715052220843	TRUE							FALSE	FALSE	0.566359055356456
F5_SPEECH	tier2_apoe_wide_excl	11	Specific development disorders of speech and language	V Mental and behavioural disorders (F5_)	2362	494829	-0.0813476370475439	-0.0949177881529175	-0.0774558574587736	-0.0752770649461756	0.0667194830056099	0.0554421274661374	0.0672775476371517	0.548174004588199	0.253739294861343	0.0868937901927425	0.24961362438063	0.893500815118035	8.47948384126913	0.582108017086221	-0.00603234125138817	0.72310417629402							3	-0.0728212009993568	0.57159906698229	0.89862453641812	50	-0.973982406018161	0.507130626786069	0.0547853088264072	4	-0.437290265878816	0.601327507909309	0.467098452999563	TRUE							FALSE	FALSE	0.999127573443565
